,Bids,Asks,Est
1069,150000,151100,150550.0
1070,150000,151100,150550.0
1071,150000,151100,150550.0
1072,150300,151000,150650.0
1073,150300,151000,150650.0
1074,150300,151100,150700.0
1075,150300,151100,150700.0
1076,150300,151100,150700.0
1077,150300,151100,150700.0
1078,150300,151100,150700.0
1079,150000,150100,150050.0
1080,150000,150100,150050.0
1081,150000,150100,150050.0
1082,150000,150100,150050.0
1083,150000,150100,150050.0
1084,150000,150100,150050.0
1085,150000,150100,150050.0
1086,150000,150100,150050.0
1087,150000,150100,150050.0
1088,150000,150100,150050.0
1089,149900,150100,150000.0
1090,149900,150100,150000.0
1091,149900,150100,150000.0
1092,150900,151000,150950.0
1093,150900,151000,150950.0
1094,150900,151000,150950.0
1095,150000,151100,150550.0
1096,150000,151100,150550.0
1097,150000,151100,150550.0
1098,150000,151100,150550.0
1099,150800,151100,150950.0
1100,150800,151100,150950.0
1101,150800,151100,150950.0
1102,150800,151100,150950.0
1103,150800,151100,150950.0
1104,150800,151100,150950.0
1105,150800,151100,150950.0
1106,150800,151100,150950.0
1107,150800,151100,150950.0
1108,150800,151100,150950.0
1109,150800,151200,151000.0
1110,150800,151200,151000.0
1111,150800,151200,151000.0
1112,150800,151200,151000.0
1113,150800,151200,151000.0
1114,150800,151200,151000.0
1115,150800,151200,151000.0
1116,150800,151200,151000.0
1117,150800,151200,151000.0
1118,150800,151200,151000.0
1119,150800,151200,151000.0
1120,150400,150500,150450.0
1121,150000,150500,150250.0
1122,150000,150500,150250.0
1123,150000,150800,150400.0
1124,150000,150800,150400.0
1125,150200,151200,150700.0
1126,150200,151200,150700.0
1127,150200,151200,150700.0
1128,150300,151200,150750.0
1129,150500,150800,150650.0
1130,151300,151400,151350.0
1131,150500,151400,150950.0
1132,150400,151400,150900.0
1133,150400,151400,150900.0
1134,150400,151400,150900.0
1135,150300,151400,150850.0
1136,150200,151400,150800.0
1137,150200,151400,150800.0
1138,150200,151400,150800.0
1139,150200,151200,150700.0
1140,150200,151200,150700.0
1141,150200,150800,150500.0
1142,150200,150800,150500.0
1143,150200,150800,150500.0
1144,150200,150800,150500.0
1145,150200,150800,150500.0
1146,150200,150800,150500.0
1147,150200,150800,150500.0
1148,150200,150800,150500.0
1149,150200,150900,150550.0
1150,149900,151000,150450.0
1151,149900,151000,150450.0
1152,149900,151000,150450.0
1153,149900,151000,150450.0
1154,149900,151000,150450.0
1155,149900,150300,150100.0
1156,150200,150300,150250.0
1157,150200,150300,150250.0
1158,150200,150300,150250.0
1159,150200,150300,150250.0
1160,150200,150300,150250.0
1161,150000,150300,150150.0
1162,150000,150300,150150.0
1163,150000,150300,150150.0
1164,149900,150300,150100.0
1165,149900,150300,150100.0
1166,149900,150300,150100.0
1167,150000,150300,150150.0
1168,150100,150300,150200.0
1169,150000,150300,150150.0
1170,149900,150300,150100.0
1171,150000,150300,150150.0
1172,150000,150300,150150.0
1173,150000,150300,150150.0
1174,150000,150300,150150.0
1175,150500,150800,150650.0
1176,150500,150800,150650.0
1177,150000,150800,150400.0
1178,150000,150800,150400.0
1179,150000,150800,150400.0
1180,150000,150800,150400.0
1181,150000,150800,150400.0
1182,150000,150800,150400.0
1183,150100,150800,150450.0
1184,150000,151200,150600.0
1185,150000,151200,150600.0
1186,150100,151200,150650.0
1187,150200,151200,150700.0
1188,150000,151200,150600.0
1189,150100,151200,150650.0
1190,150000,151200,150600.0
1191,150000,151200,150600.0
1192,150200,151200,150700.0
1193,150000,151200,150600.0
1194,150300,150700,150500.0
1195,150300,150700,150500.0
1196,150200,150700,150450.0
1197,150300,150700,150500.0
1198,150300,150700,150500.0
1199,150200,150700,150450.0
1200,150200,150700,150450.0
1201,150200,150700,150450.0
1202,150200,150700,150450.0
1203,150200,150700,150450.0
1204,150000,150700,150350.0
1205,150200,150700,150450.0
1206,150100,150700,150400.0
1207,150100,150700,150400.0
1208,150300,151200,150750.0
1209,150400,151200,150800.0
1210,150500,151200,150850.0
1211,150600,151200,150900.0
1212,150500,151200,150850.0
1213,150500,151200,150850.0
1214,150600,151200,150900.0
1215,150600,151200,150900.0
1216,150800,151200,151000.0
1217,150800,151200,151000.0
1218,150800,151200,151000.0
1219,150800,151200,151000.0
1220,150800,151200,151000.0
1221,150800,151200,151000.0
1222,150700,151200,150950.0
1223,150600,151200,150900.0
1224,150600,151200,150900.0
1225,150400,151200,150800.0
1226,150400,151200,150800.0
1227,150300,151200,150750.0
1228,150000,151200,150600.0
1229,150000,151200,150600.0
1230,150000,151200,150600.0
1231,150000,151200,150600.0
1232,150000,151200,150600.0
1233,150000,151100,150550.0
1234,150000,151000,150500.0
1235,150000,151100,150550.0
1236,150000,151100,150550.0
1237,150000,151200,150600.0
1238,150000,151100,150550.0
1239,150000,150900,150450.0
1240,150000,150800,150400.0
1241,150000,150800,150400.0
1242,150000,150800,150400.0
1243,150300,150800,150550.0
1244,150300,150800,150550.0
1245,150300,150800,150550.0
1246,150300,150800,150550.0
1247,150300,150800,150550.0
1248,150300,150800,150550.0
1249,150300,150800,150550.0
1250,150300,150800,150550.0
1251,150300,151000,150650.0
1252,150300,150900,150600.0
1253,150300,150800,150550.0
1254,150300,150800,150550.0
1255,150300,150800,150550.0
1256,150300,150900,150600.0
1257,150300,150800,150550.0
1258,150000,150800,150400.0
1259,150000,150800,150400.0
1260,150000,150800,150400.0
1261,150000,150800,150400.0
1262,150000,150800,150400.0
1263,150000,150800,150400.0
1264,150000,150800,150400.0
1265,150000,150700,150350.0
1266,150000,150600,150300.0
1267,150000,150600,150300.0
1268,150000,150600,150300.0
1269,150000,150800,150400.0
1270,150300,150800,150550.0
1271,150300,150800,150550.0
1272,150300,150800,150550.0
1273,150000,150200,150100.0
1274,150000,150600,150300.0
1275,150000,150900,150450.0
1276,150000,150900,150450.0
1277,150000,150100,150050.0
1278,150000,150100,150050.0
1279,150000,150100,150050.0
1280,150000,150300,150150.0
1281,150000,150300,150150.0
1282,150000,150300,150150.0
1283,150000,150300,150150.0
1284,150000,150300,150150.0
1285,150000,150300,150150.0
1286,150000,150300,150150.0
1287,150000,150300,150150.0
1288,150000,150300,150150.0
1289,150000,150300,150150.0
1290,150000,150300,150150.0
1291,150500,150600,150550.0
1292,150500,150600,150550.0
1293,150000,150700,150350.0
1294,149800,149900,149850.0
1295,149800,149900,149850.0
1296,149800,149900,149850.0
1297,149800,150800,150300.0
1298,149800,150800,150300.0
1299,149800,150800,150300.0
1300,149800,150900,150350.0
1301,149800,150800,150300.0
1302,149800,150800,150300.0
1303,149800,150800,150300.0
1304,149800,150800,150300.0
1305,149800,150800,150300.0
1306,149800,150800,150300.0
1307,149800,150700,150250.0
1308,149800,150400,150100.0
1309,149800,150400,150100.0
1310,149800,150300,150050.0
1311,149800,150200,150000.0
1312,149700,150000,149850.0
1313,149700,150000,149850.0
1314,149700,150000,149850.0
1315,149700,150000,149850.0
1316,149700,150000,149850.0
1317,149700,150100,149900.0
1318,149700,150000,149850.0
1319,149700,150000,149850.0
1320,149700,150000,149850.0
1321,149700,150000,149850.0
1322,149700,150200,149950.0
1323,149700,149800,149750.0
1324,149700,149800,149750.0
1325,149700,149800,149750.0
1326,149700,149800,149750.0
1327,149700,149800,149750.0
1328,149700,149800,149750.0
1329,149700,149800,149750.0
1330,149700,149800,149750.0
1331,149700,149800,149750.0
1332,149300,149500,149400.0
1333,149300,149500,149400.0
1334,149300,149400,149350.0
1335,149300,149500,149400.0
1336,149300,149600,149450.0
1337,149300,149700,149500.0
1338,149300,149700,149500.0
1339,149300,149800,149550.0
1340,149300,149600,149450.0
1341,149100,149200,149150.0
1342,149100,149200,149150.0
1343,149100,149200,149150.0
1344,149100,149200,149150.0
1345,149100,149300,149200.0
1346,149100,149300,149200.0
1347,149100,149400,149250.0
1348,149100,149400,149250.0
1349,149100,149400,149250.0
1350,149100,149400,149250.0
1351,149100,149400,149250.0
1352,149100,149400,149250.0
1353,149100,149600,149350.0
1354,149100,149400,149250.0
1355,149100,149600,149350.0
1356,149100,149500,149300.0
1357,149000,149500,149250.0
1358,149000,149400,149200.0
1359,149000,149500,149250.0
1360,149000,149500,149250.0
1361,149000,149400,149200.0
1362,149000,149400,149200.0
1363,149000,149200,149100.0
1364,149000,149400,149200.0
1365,149000,149600,149300.0
1366,149000,149600,149300.0
1367,149000,149600,149300.0
1368,149000,149600,149300.0
1369,149400,149700,149550.0
1370,149400,149700,149550.0
1371,149400,149700,149550.0
1372,149600,149700,149650.0
1373,149600,149700,149650.0
1374,149400,149700,149550.0
1375,149400,149700,149550.0
1376,149400,149700,149550.0
1377,149400,149700,149550.0
1378,149400,149700,149550.0
1379,149400,149700,149550.0
1380,149400,149600,149500.0
1381,149400,149600,149500.0
1382,149400,149600,149500.0
1383,149400,149600,149500.0
1384,149400,149600,149500.0
1385,149000,149400,149200.0
1386,149000,149400,149200.0
1387,149000,149400,149200.0
1388,149000,149400,149200.0
1389,149000,149400,149200.0
1390,149000,149200,149100.0
1391,149000,149200,149100.0
1392,149000,149300,149150.0
1393,149000,149300,149150.0
1394,149000,149400,149200.0
1395,149000,149400,149200.0
1396,149000,149300,149150.0
1397,148900,149300,149100.0
1398,148900,149300,149100.0
1399,148900,149300,149100.0
1400,148900,149600,149250.0
1401,148700,149700,149200.0
1402,148700,149600,149150.0
1403,148700,149400,149050.0
1404,148700,149400,149050.0
1405,148700,149400,149050.0
1406,148700,149400,149050.0
1407,148700,149200,148950.0
1408,148700,149200,148950.0
1409,148700,149200,148950.0
1410,148700,149200,148950.0
1411,148700,149200,148950.0
1412,148700,149200,148950.0
1413,148700,149200,148950.0
1414,148900,149200,149050.0
1415,148900,149200,149050.0
1416,148900,149200,149050.0
1417,148900,149200,149050.0
1418,148900,149200,149050.0
1419,148900,149200,149050.0
1420,148900,149200,149050.0
1421,148900,149200,149050.0
1422,148900,149200,149050.0
1423,148700,149200,148950.0
1424,148800,149200,149000.0
1425,148800,149200,149000.0
1426,148700,149200,148950.0
1427,148700,149200,148950.0
1428,148700,149200,148950.0
1429,148700,149200,148950.0
1430,148700,149300,149000.0
1431,148700,149300,149000.0
1432,148700,149300,149000.0
1433,148700,149300,149000.0
1434,148700,149300,149000.0
1435,148700,149300,149000.0
1436,149500,149600,149550.0
1437,149500,149600,149550.0
1438,149500,149600,149550.0
1439,148700,149500,149100.0
1440,148700,149200,148950.0
1441,148700,149100,148900.0
1442,148700,149100,148900.0
1443,148600,149000,148800.0
1444,148600,148800,148700.0
1445,148600,148800,148700.0
1446,148600,148800,148700.0
1447,148600,148800,148700.0
1448,148600,148900,148750.0
1449,148600,149000,148800.0
1450,148600,148900,148750.0
1451,148600,148900,148750.0
1452,148600,148900,148750.0
1453,148600,148900,148750.0
1454,148500,148600,148550.0
1455,148500,148600,148550.0
1456,148500,148600,148550.0
1457,148400,148800,148600.0
1458,148400,148800,148600.0
1459,148400,148800,148600.0
1460,148400,148900,148650.0
1461,148300,148400,148350.0
1462,148300,148400,148350.0
1463,148300,148600,148450.0
1464,148300,148600,148450.0
1465,148300,148900,148600.0
1466,148300,148900,148600.0
1467,148300,148900,148600.0
1468,148300,148900,148600.0
1469,148300,148800,148550.0
1470,148300,148600,148450.0
1471,148300,148600,148450.0
1472,148300,148800,148550.0
1473,148300,148800,148550.0
1474,148300,148500,148400.0
1475,148300,148400,148350.0
1476,148100,148200,148150.0
1477,148100,148200,148150.0
1478,148100,148200,148150.0
1479,148100,148500,148300.0
1480,148100,148600,148350.0
1481,148100,148600,148350.0
1482,148100,148600,148350.0
1483,148100,148600,148350.0
1484,148100,148400,148250.0
1485,148000,148400,148200.0
1486,148000,148400,148200.0
1487,148000,148400,148200.0
1488,148000,148300,148150.0
1489,148000,148200,148100.0
1490,148000,148200,148100.0
1491,148000,148200,148100.0
1492,148000,148600,148300.0
1493,148000,148500,148250.0
1494,148000,148400,148200.0
1495,148000,148400,148200.0
1496,148000,148400,148200.0
1497,148000,148200,148100.0
1498,147900,148000,147950.0
1499,147900,148100,148000.0
1500,147900,148100,148000.0
1501,147900,148000,147950.0
1502,147900,148000,147950.0
1503,147500,147600,147550.0
1504,147300,147400,147350.0
1505,147300,147400,147350.0
1506,147300,147400,147350.0
1507,147300,147400,147350.0
1508,147300,147600,147450.0
1509,147300,147800,147550.0
1510,147300,147800,147550.0
1511,147300,147600,147450.0
1512,147300,147600,147450.0
1513,147300,147600,147450.0
1514,147400,147700,147550.0
1515,147400,147700,147550.0
1516,147400,148100,147750.0
1517,147400,148100,147750.0
1518,147400,148200,147800.0
1519,147400,148200,147800.0
1520,147400,148100,147750.0
1521,147400,148000,147700.0
1522,147900,148200,148050.0
1523,147900,148200,148050.0
1524,147400,147800,147600.0
1525,147400,147800,147600.0
1526,147400,147800,147600.0
1527,147400,147800,147600.0
1528,147400,147800,147600.0
1529,147400,147600,147500.0
1530,147400,147600,147500.0
1531,147400,147600,147500.0
1532,147400,147600,147500.0
1533,147200,147300,147250.0
1534,147000,147100,147050.0
1535,146900,147000,146950.0
1536,146900,147300,147100.0
1537,146900,147300,147100.0
1538,146900,147200,147050.0
1539,146900,147300,147100.0
1540,146900,147200,147050.0
1541,146900,147200,147050.0
1542,146900,147000,146950.0
1543,146900,147000,146950.0
1544,146900,147000,146950.0
1545,146900,147000,146950.0
1546,146900,147000,146950.0
1547,146400,146600,146500.0
1548,146400,146500,146450.0
1549,146400,146500,146450.0
1550,146100,146300,146200.0
1551,146100,146400,146250.0
1552,146100,146400,146250.0
1553,146100,146500,146300.0
1554,146100,146600,146350.0
1555,146300,146600,146450.0
1556,146300,146800,146550.0
1557,146300,146800,146550.0
1558,146300,146700,146500.0
1559,146100,146400,146250.0
1560,146100,146400,146250.0
1561,146200,146400,146300.0
1562,146200,146600,146400.0
1563,146200,146800,146500.0
1564,146200,146700,146450.0
1565,146100,146700,146400.0
1566,146100,146800,146450.0
1567,145700,145900,145800.0
1568,145700,145900,145800.0
1569,145700,145900,145800.0
1570,145600,145900,145750.0
1571,145600,145900,145750.0
1572,145600,145900,145750.0
1573,145600,145900,145750.0
1574,145600,145900,145750.0
1575,145600,145900,145750.0
1576,145400,145900,145650.0
1577,145400,145900,145650.0
1578,145400,145900,145650.0
1579,145400,145900,145650.0
1580,145400,145900,145650.0
1581,145800,146100,145950.0
1582,145800,146100,145950.0
1583,145900,146100,146000.0
1584,145900,146100,146000.0
1585,145800,146100,145950.0
1586,145800,146100,145950.0
1587,145600,146100,145850.0
1588,145800,146300,146050.0
1589,145900,146300,146100.0
1590,145800,146300,146050.0
1591,145800,146300,146050.0
1592,145600,146300,145950.0
1593,145600,146300,145950.0
1594,145400,145700,145550.0
1595,145400,145700,145550.0
1596,145400,145700,145550.0
1597,145400,145700,145550.0
1598,145400,145700,145550.0
1599,145400,145700,145550.0
1600,145200,145700,145450.0
1601,145200,145700,145450.0
1602,145300,145700,145500.0
1603,145300,145700,145500.0
1604,145300,145700,145500.0
1605,145400,145700,145550.0
1606,145300,145700,145500.0
1607,145400,145700,145550.0
1608,145400,145700,145550.0
1609,145500,145700,145600.0
1610,145400,145700,145550.0
1611,145400,145700,145550.0
1612,145100,145700,145400.0
1613,145400,145700,145550.0
1614,145400,145700,145550.0
1615,145400,145700,145550.0
1616,145400,145700,145550.0
1617,145400,145700,145550.0
1618,145400,145700,145550.0
1619,145400,145700,145550.0
1620,145100,145700,145400.0
1621,145100,145700,145400.0
1622,145100,145700,145400.0
1623,145100,145700,145400.0
1624,145100,145700,145400.0
1625,145100,145700,145400.0
1626,145100,145700,145400.0
1627,145100,145700,145400.0
1628,145100,145700,145400.0
1629,145200,145700,145450.0
1630,145300,145700,145500.0
1631,145100,145700,145400.0
1632,145200,145700,145450.0
1633,145200,145700,145450.0
1634,145200,145700,145450.0
1635,145100,145700,145400.0
1636,145100,145700,145400.0
1637,145100,145700,145400.0
1638,145100,145800,145450.0
1639,145100,145800,145450.0
1640,145100,145800,145450.0
1641,145200,145800,145500.0
1642,145300,145800,145550.0
1643,145200,145800,145500.0
1644,145200,145800,145500.0
1645,145200,145800,145500.0
1646,145200,145800,145500.0
1647,145300,145800,145550.0
1648,145400,145800,145600.0
1649,145400,145800,145600.0
1650,145600,145800,145700.0
1651,145600,145800,145700.0
1652,145200,145800,145500.0
1653,145400,145800,145600.0
1654,145400,145800,145600.0
1655,145400,146100,145750.0
1656,145400,146100,145750.0
1657,145500,146300,145900.0
1658,145400,146300,145850.0
1659,145400,146300,145850.0
1660,145500,146300,145900.0
1661,145600,146300,145950.0
1662,145600,146300,145950.0
1663,145600,146200,145900.0
1664,145900,146200,146050.0
1665,145800,146200,146000.0
1666,145800,146200,146000.0
1667,145800,146200,146000.0
1668,145800,146200,146000.0
1669,145800,146200,146000.0
1670,145800,146200,146000.0
1671,145800,146200,146000.0
1672,145800,146200,146000.0
1673,145900,146200,146050.0
1674,145900,146200,146050.0
1675,145900,146200,146050.0
1676,146000,146200,146100.0
1677,146200,146400,146300.0
1678,146200,146400,146300.0
1679,146000,146400,146200.0
1680,146000,146400,146200.0
1681,146400,146600,146500.0
1682,146400,146600,146500.0
1683,146400,146600,146500.0
1684,146400,146600,146500.0
1685,146300,146600,146450.0
1686,146300,146900,146600.0
1687,146300,146900,146600.0
1688,146200,146900,146550.0
1689,146700,146900,146800.0
1690,146400,146900,146650.0
1691,146300,146900,146600.0
1692,146200,146900,146550.0
1693,146200,146900,146550.0
1694,146200,146900,146550.0
1695,146200,146900,146550.0
1696,146300,146900,146600.0
1697,146400,146900,146650.0
1698,146200,146900,146550.0
1699,146300,146900,146600.0
1700,146300,146900,146600.0
1701,146400,146900,146650.0
1702,146500,146900,146700.0
1703,146300,146900,146600.0
1704,146100,146900,146500.0
1705,146000,146900,146450.0
1706,146000,146900,146450.0
1707,146300,146500,146400.0
1708,146300,146500,146400.0
1709,146300,146500,146400.0
1710,146300,146800,146550.0
1711,146300,146700,146500.0
1712,145700,146800,146250.0
1713,145700,146800,146250.0
1714,145700,146800,146250.0
1715,145700,146600,146150.0
1716,145700,146200,145950.0
1717,145700,146200,145950.0
1718,145700,146200,145950.0
1719,145700,146200,145950.0
1720,145700,146200,145950.0
1721,145500,146200,145850.0
1722,145500,146200,145850.0
1723,145500,146200,145850.0
1724,145500,146200,145850.0
1725,145500,146200,145850.0
1726,145500,146200,145850.0
1727,145500,146200,145850.0
1728,146000,146600,146300.0
1729,146000,146800,146400.0
1730,146000,146800,146400.0
1731,146000,146600,146300.0
1732,146000,146600,146300.0
1733,146000,146500,146250.0
1734,146000,146500,146250.0
1735,146000,146500,146250.0
1736,146000,146200,146100.0
1737,146000,146200,146100.0
1738,146000,146200,146100.0
1739,146000,146200,146100.0
1740,146000,146200,146100.0
1741,146000,146200,146100.0
1742,146000,146200,146100.0
1743,146000,146200,146100.0
1744,146000,146200,146100.0
1745,146000,146200,146100.0
1746,146000,146200,146100.0
1747,146000,146200,146100.0
1748,146000,146200,146100.0
1749,146000,146600,146300.0
1750,146000,146400,146200.0
1751,146000,146400,146200.0
1752,146000,146400,146200.0
1753,146000,146400,146200.0
1754,146000,146400,146200.0
1755,146000,146400,146200.0
1756,146000,146400,146200.0
1757,146000,146400,146200.0
1758,146000,146400,146200.0
1759,146000,146400,146200.0
1760,146000,146400,146200.0
1761,146000,146400,146200.0
1762,146000,146400,146200.0
1763,146000,146400,146200.0
1764,146000,146400,146200.0
1765,145900,146000,145950.0
1766,145900,146000,145950.0
1767,145900,146100,146000.0
1768,145900,146000,145950.0
1769,145900,146000,145950.0
1770,145700,146000,145850.0
1771,145500,145800,145650.0
1772,145500,145800,145650.0
1773,145500,145800,145650.0
1774,145500,145600,145550.0
1775,145500,145800,145650.0
1776,145500,145600,145550.0
1777,145500,145600,145550.0
1778,145500,145600,145550.0
1779,145300,145600,145450.0
1780,145300,145600,145450.0
1781,145300,145600,145450.0
1782,145300,145700,145500.0
1783,145300,145700,145500.0
1784,145000,145700,145350.0
1785,145400,145800,145600.0
1786,145400,146000,145700.0
1787,145400,146000,145700.0
1788,145400,146000,145700.0
1789,145400,145800,145600.0
1790,145400,145800,145600.0
1791,145400,145800,145600.0
1792,145400,145700,145550.0
1793,145400,145700,145550.0
1794,145400,145700,145550.0
1795,145400,145700,145550.0
1796,145400,145600,145500.0
1797,145400,145600,145500.0
1798,145400,145600,145500.0
1799,145400,145600,145500.0
1800,145400,145600,145500.0
1801,145400,145600,145500.0
1802,145000,145200,145100.0
1803,145000,145100,145050.0
1804,145000,145200,145100.0
1805,144600,144700,144650.0
1806,144500,144600,144550.0
1807,144500,144600,144550.0
1808,144500,144600,144550.0
1809,144500,144600,144550.0
1810,144500,144700,144600.0
1811,144500,144800,144650.0
1812,144500,145000,144750.0
1813,144500,145000,144750.0
1814,144500,145100,144800.0
1815,144500,145100,144800.0
1816,144500,145000,144750.0
1817,144500,145200,144850.0
1818,144500,145000,144750.0
1819,144500,145000,144750.0
1820,144500,145000,144750.0
1821,144500,144800,144650.0
1822,144500,145000,144750.0
1823,144500,145000,144750.0
1824,144400,144900,144650.0
1825,144400,144900,144650.0
1826,144400,145200,144800.0
1827,144800,146000,145400.0
1828,144800,146000,145400.0
1829,144800,146000,145400.0
1830,144800,146000,145400.0
1831,144800,146000,145400.0
1832,144800,146000,145400.0
1833,145000,146200,145600.0
1834,144800,146000,145400.0
1835,144900,146100,145500.0
1836,144900,146100,145500.0
1837,145200,146100,145650.0
1838,145200,146200,145700.0
1839,145200,146200,145700.0
1840,145200,145500,145350.0
1841,145200,145500,145350.0
1842,145200,145500,145350.0
1843,145200,145500,145350.0
1844,145200,145500,145350.0
1845,145200,145500,145350.0
1846,145200,145500,145350.0
1847,145200,145500,145350.0
1848,145200,145500,145350.0
1849,145200,145500,145350.0
1850,145200,145500,145350.0
1851,145200,145500,145350.0
1852,145200,145500,145350.0
1853,145200,145500,145350.0
1854,145200,145400,145300.0
1855,145200,145400,145300.0
1856,145200,145400,145300.0
1857,145200,145400,145300.0
1858,145200,145400,145300.0
1859,145200,145400,145300.0
1860,145200,145400,145300.0
1861,145200,145400,145300.0
1862,145200,145400,145300.0
1863,145200,145400,145300.0
1864,145200,145400,145300.0
1865,145200,145400,145300.0
1866,145200,145400,145300.0
1867,145200,145400,145300.0
1868,145200,145400,145300.0
1869,144600,145100,144850.0
1870,144700,145100,144900.0
1871,144900,145100,145000.0
1872,144800,145100,144950.0
1873,144800,145100,144950.0
1874,144800,145100,144950.0
1875,144800,145100,144950.0
1876,144800,145100,144950.0
1877,144900,145100,145000.0
1878,144800,145500,145150.0
1879,144800,145500,145150.0
1880,145000,145500,145250.0
1881,144900,145400,145150.0
1882,145000,145400,145200.0
1883,145000,145400,145200.0
1884,144900,145400,145150.0
1885,144900,145400,145150.0
1886,144900,145400,145150.0
1887,144800,145400,145100.0
1888,145000,145400,145200.0
1889,145000,145200,145100.0
1890,145000,145200,145100.0
1891,144900,145200,145050.0
1892,144900,145400,145150.0
1893,145000,145400,145200.0
1894,145100,145400,145250.0
1895,144900,145400,145150.0
1896,144800,145200,145000.0
1897,144800,145200,145000.0
1898,144800,145200,145000.0
1899,145600,146200,145900.0
1900,145600,146200,145900.0
1901,145000,146200,145600.0
1902,145000,146200,145600.0
1903,145000,146200,145600.0
1904,145000,146200,145600.0
1905,145000,146200,145600.0
1906,145200,146300,145750.0
1907,145100,146300,145700.0
1908,145100,146300,145700.0
1909,145100,146300,145700.0
1910,145000,146200,145600.0
1911,145100,146300,145700.0
1912,145200,146300,145750.0
1913,145200,146300,145750.0
1914,145400,146300,145850.0
1915,145400,146300,145850.0
1916,145400,146300,145850.0
1917,145400,146300,145850.0
1918,145500,146300,145900.0
1919,145500,146300,145900.0
1920,145400,146300,145850.0
1921,145400,146300,145850.0
1922,145400,146300,145850.0
1923,145200,146300,145750.0
1924,145200,146300,145750.0
1925,145000,146200,145600.0
1926,145000,146200,145600.0
1927,145100,146300,145700.0
1928,145100,146300,145700.0
1929,144900,146100,145500.0
1930,144900,145400,145150.0
1931,144900,145400,145150.0
1932,144800,145400,145100.0
1933,144800,145400,145100.0
1934,144800,145400,145100.0
1935,144700,145400,145050.0
1936,144700,145400,145050.0
1937,144700,145400,145050.0
1938,144700,145400,145050.0
1939,144700,145400,145050.0
1940,144700,145400,145050.0
1941,144700,145400,145050.0
1942,144700,145400,145050.0
1943,144700,145300,145000.0
1944,145000,145100,145050.0
1945,144600,144700,144650.0
1946,144600,144700,144650.0
1947,144500,144600,144550.0
1948,144500,144600,144550.0
1949,144300,144400,144350.0
1950,144300,144600,144450.0
1951,144300,144600,144450.0
1952,144300,144600,144450.0
1953,144300,144800,144550.0
1954,144300,144800,144550.0
1955,144300,144700,144500.0
1956,144300,144700,144500.0
1957,144100,144700,144400.0
1958,144100,144800,144450.0
1959,144100,145000,144550.0
1960,144100,145000,144550.0
1961,144100,145100,144600.0
1962,144100,145200,144650.0
1963,144100,144600,144350.0
1964,144100,145100,144600.0
1965,144100,145200,144650.0
1966,144100,145300,144700.0
1967,144100,144500,144300.0
1968,143700,144900,144300.0
1969,143700,144900,144300.0
1970,144000,145200,144600.0
1971,143900,145100,144500.0
1972,143800,145000,144400.0
1973,144000,145200,144600.0
1974,144000,145200,144600.0
1975,143800,145000,144400.0
1976,143800,145000,144400.0
1977,144000,145200,144600.0
1978,144200,145400,144800.0
1979,143700,144600,144150.0
1980,143700,144600,144150.0
1981,143700,144600,144150.0
1982,143700,144600,144150.0
1983,143700,144400,144050.0
1984,143700,144200,143950.0
1985,143700,144100,143900.0
1986,143700,144200,143950.0
1987,143700,144200,143950.0
1988,143700,144200,143950.0
1989,143600,144400,144000.0
1990,143600,144400,144000.0
1991,143600,144400,144000.0
1992,143600,144500,144050.0
1993,143600,144300,143950.0
1994,143600,144300,143950.0
1995,143600,144100,143850.0
1996,143600,144000,143800.0
1997,143500,144000,143750.0
1998,143500,144000,143750.0
1999,143500,144000,143750.0
2000,143500,144000,143750.0
2001,143500,144000,143750.0
2002,143500,144100,143800.0
2003,143900,144400,144150.0
2004,143900,144200,144050.0
2005,143900,144200,144050.0
2006,143900,144400,144150.0
2007,143900,144000,143950.0
2008,143900,144000,143950.0
2009,143900,144000,143950.0
2010,143900,144000,143950.0
2011,143900,144000,143950.0
2012,143900,144000,143950.0
2013,143900,144000,143950.0
2014,143900,144000,143950.0
2015,143900,144000,143950.0
2016,143900,144000,143950.0
2017,143900,144000,143950.0
2018,143900,144000,143950.0
2019,143900,144000,143950.0
2020,143900,144000,143950.0
2021,143900,144000,143950.0
2022,143900,144000,143950.0
2023,143900,144000,143950.0
2024,143900,144000,143950.0
2025,143900,144000,143950.0
2026,143900,144000,143950.0
2027,143900,144000,143950.0
2028,143900,144000,143950.0
2029,143900,144000,143950.0
2030,144500,144600,144550.0
2031,144500,144600,144550.0
2032,144500,144600,144550.0
2033,144500,144600,144550.0
2034,144500,144600,144550.0
2035,144500,144600,144550.0
2036,143900,144200,144050.0
2037,143900,144600,144250.0
2038,143900,144600,144250.0
2039,143900,144600,144250.0
2040,143900,144600,144250.0
2041,144100,144600,144350.0
2042,144100,144600,144350.0
2043,143900,144600,144250.0
2044,144000,144600,144300.0
2045,144000,144600,144300.0
2046,143900,144600,144250.0
2047,143900,144600,144250.0
2048,144000,144600,144300.0
2049,143900,144600,144250.0
2050,143900,144600,144250.0
2051,143900,144600,144250.0
2052,144000,144600,144300.0
2053,144000,144600,144300.0
2054,143900,144600,144250.0
2055,143900,144600,144250.0
2056,144000,144600,144300.0
2057,143900,144600,144250.0
2058,143900,144600,144250.0
2059,143900,145000,144450.0
2060,144300,145000,144650.0
2061,144300,145000,144650.0
2062,144300,145000,144650.0
2063,144300,145000,144650.0
2064,144300,145000,144650.0
2065,144400,145000,144700.0
2066,144400,145000,144700.0
2067,144400,145200,144800.0
